problem,model,parameter,conjure_mode,optimization_level,heuristic,solver,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars,SolverFailures,MZNpaths,MZNmethod,MZNflatTime,MZNflatIntConstraints,MZNevaluatedReifiedConstraints,MZNflatIntVars,SolverMemOut,TotalTime
csplib-prob045-CoveringArray,CoveringArray.essence,params/5e41e5ae72dcd0620ad06b08a096e9c6.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,138.992,,0,17.228,0,0,0,,,3106,,,,,,,,156.22
csplib-prob045-CoveringArray,CoveringArray.essence,params/5e41e5ae72dcd0620ad06b08a096e9c6.param,portfolio4,O2,01_compact.eprime,cplex,4.022,,0,22.12,0,0,1,,,,,,,,,,,26.142000000000003
csplib-prob045-CoveringArray,CoveringArray.essence,params/5e41e5ae72dcd0620ad06b08a096e9c6.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,1.45,272351,0,21.696,0,0,0,14503,86072,,,,,,,,0,23.146
csplib-prob045-CoveringArray,CoveringArray.essence,params/5e41e5ae72dcd0620ad06b08a096e9c6.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,7.138,,0,22.026,0,0,0,43433,,23551,,,,,,,,29.164
csplib-prob045-CoveringArray,CoveringArray.essence,params/5e41e5ae72dcd0620ad06b08a096e9c6.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,25.441,,0,22.371,0,0,0,,,4282,,,,,,,,47.812
csplib-prob045-CoveringArray,CoveringArray.essence,params/5e41e5ae72dcd0620ad06b08a096e9c6.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,16.902,,0,19.784,0,0,0,,,1641,,,,,,,,36.686
csplib-prob045-CoveringArray,CoveringArray.essence,params/5e41e5ae72dcd0620ad06b08a096e9c6.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,135.216,,0,19.784,0,0,0,,,1641,,,,,,,,155.0
csplib-prob045-CoveringArray,CoveringArray.essence,params/5e41e5ae72dcd0620ad06b08a096e9c6.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,4.038,,0,22.406,0,0,1,,,,,,,,,,,26.444
csplib-prob045-CoveringArray,CoveringArray.essence,params/5fcad91649a91935a6f5c381e6f988b9.param,portfolio4,O2,01_compact.eprime,kissat,6.19,1854978,0,14.417,1,0,0,1675838,279682,,,,,,,,0,20.607
csplib-prob045-CoveringArray,CoveringArray.essence,params/5fcad91649a91935a6f5c381e6f988b9.param,portfolio4,O2,01_compact.eprime,chuffed,1.011,,0,15.247,1,0,0,10989,,1661,,,,,,,,16.258
csplib-prob045-CoveringArray,CoveringArray.essence,params/5fcad91649a91935a6f5c381e6f988b9.param,portfolio4,O2,01_compact.eprime,or-tools1,20.64,,0,16.431,1,0,0,,,7562,,,,,,,,37.071
csplib-prob045-CoveringArray,CoveringArray.essence,params/5fcad91649a91935a6f5c381e6f988b9.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,22.603,,0,15.061,1,0,0,,,5447,,,,,,,,37.664
csplib-prob045-CoveringArray,CoveringArray.essence,params/5fcad91649a91935a6f5c381e6f988b9.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,180.824,,0,15.061,1,0,0,,,5447,,,,,,,,195.88500000000002
csplib-prob045-CoveringArray,CoveringArray.essence,params/5fcad91649a91935a6f5c381e6f988b9.param,portfolio4,O2,01_compact.eprime,cplex,3.786,,0,11.444,0,0,1,,,,,,,,,,,15.23
csplib-prob045-CoveringArray,CoveringArray.essence,params/5fcad91649a91935a6f5c381e6f988b9.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,6.05,1854978,0,13.701,1,0,0,1675838,279682,,,,,,,,0,19.751
csplib-prob045-CoveringArray,CoveringArray.essence,params/5fcad91649a91935a6f5c381e6f988b9.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,1.004,,0,14.967,1,0,0,10989,,1661,,,,,,,,15.971
csplib-prob045-CoveringArray,CoveringArray.essence,params/5fcad91649a91935a6f5c381e6f988b9.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,20.504,,0,16.846,1,0,0,,,7562,,,,,,,,37.35
csplib-prob045-CoveringArray,CoveringArray.essence,params/5fcad91649a91935a6f5c381e6f988b9.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,19.255,,0,12.91,1,0,0,,,24,,,,,,,,32.165
csplib-prob045-CoveringArray,CoveringArray.essence,params/5fcad91649a91935a6f5c381e6f988b9.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,154.04,,0,12.91,1,0,0,,,24,,,,,,,,166.95
csplib-prob045-CoveringArray,CoveringArray.essence,params/5fcad91649a91935a6f5c381e6f988b9.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,3.996,,0,12.011,0,0,1,,,,,,,,,,,16.006999999999998
csplib-prob045-CoveringArray,CoveringArray.essence,params/603ee9b415c7fc260c40ee88c3cd1a2c.param,portfolio4,O2,01_compact.eprime,kissat,1.07,460394,0,7.006,1,0,0,1097033,73724,,,,,,,,0,8.076
csplib-prob045-CoveringArray,CoveringArray.essence,params/603ee9b415c7fc260c40ee88c3cd1a2c.param,portfolio4,O2,01_compact.eprime,chuffed,0.378,,0,6.491,1,0,0,2070,,10,,,,,,,,6.869
csplib-prob045-CoveringArray,CoveringArray.essence,params/603ee9b415c7fc260c40ee88c3cd1a2c.param,portfolio4,O2,01_compact.eprime,or-tools1,9.503,,0,7.441,1,0,0,,,1684,,,,,,,,16.944
csplib-prob045-CoveringArray,CoveringArray.essence,params/603ee9b415c7fc260c40ee88c3cd1a2c.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,8.57,,0,5.278,1,0,0,,,1375,,,,,,,,13.847999999999999
csplib-prob045-CoveringArray,CoveringArray.essence,params/603ee9b415c7fc260c40ee88c3cd1a2c.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,68.56,,0,5.278,1,0,0,,,1375,,,,,,,,73.83800000000001
csplib-prob045-CoveringArray,CoveringArray.essence,params/603ee9b415c7fc260c40ee88c3cd1a2c.param,portfolio4,O2,01_compact.eprime,cplex,4.509,,0,5.291,0,0,1,,,,,,,,,,,9.8
csplib-prob045-CoveringArray,CoveringArray.essence,params/603ee9b415c7fc260c40ee88c3cd1a2c.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,1.30,460394,0,6.952,1,0,0,1097033,73724,,,,,,,,0,8.252
csplib-prob045-CoveringArray,CoveringArray.essence,params/603ee9b415c7fc260c40ee88c3cd1a2c.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,0.340,,0,6.46,1,0,0,2070,,10,,,,,,,,6.8
csplib-prob045-CoveringArray,CoveringArray.essence,params/603ee9b415c7fc260c40ee88c3cd1a2c.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,9.452,,0,7.501,1,0,0,,,1684,,,,,,,,16.953
csplib-prob045-CoveringArray,CoveringArray.essence,params/603ee9b415c7fc260c40ee88c3cd1a2c.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,7.373,,0,5.278,1,0,0,,,1123,,,,,,,,12.651
csplib-prob045-CoveringArray,CoveringArray.essence,params/603ee9b415c7fc260c40ee88c3cd1a2c.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,58.984,,0,5.278,1,0,0,,,1123,,,,,,,,64.262
csplib-prob045-CoveringArray,CoveringArray.essence,params/603ee9b415c7fc260c40ee88c3cd1a2c.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,4.577,,0,5.043,0,0,1,,,,,,,,,,,9.620000000000001
csplib-prob045-CoveringArray,CoveringArray.essence,params/62bbf058bc42a8d01b786f5e516b6a67.param,portfolio4,O2,01_compact.eprime,kissat,0.08,118491,0,2.894,1,0,0,80541,20009,,,,,,,,0,2.974
csplib-prob045-CoveringArray,CoveringArray.essence,params/62bbf058bc42a8d01b786f5e516b6a67.param,portfolio4,O2,01_compact.eprime,chuffed,0.114,,0,2.525,1,0,0,701,,1,,,,,,,,2.639
csplib-prob045-CoveringArray,CoveringArray.essence,params/62bbf058bc42a8d01b786f5e516b6a67.param,portfolio4,O2,01_compact.eprime,or-tools1,2.636,,0,3.275,1,0,0,,,570,,,,,,,,5.911
csplib-prob045-CoveringArray,CoveringArray.essence,params/62bbf058bc42a8d01b786f5e516b6a67.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,1.836,,0,1.669,1,0,0,,,470,,,,,,,,3.505
csplib-prob045-CoveringArray,CoveringArray.essence,params/62bbf058bc42a8d01b786f5e516b6a67.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,14.688,,0,1.669,1,0,0,,,470,,,,,,,,16.357
csplib-prob045-CoveringArray,CoveringArray.essence,params/62bbf058bc42a8d01b786f5e516b6a67.param,portfolio4,O2,01_compact.eprime,cplex,1.491,,0,2.002,0,0,0,,,,0,satisfy,1.35122,7068,9085,12635,,3.493
csplib-prob045-CoveringArray,CoveringArray.essence,params/62bbf058bc42a8d01b786f5e516b6a67.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,0.09,118491,0,2.941,1,0,0,80541,20009,,,,,,,,0,3.0309999999999997
csplib-prob045-CoveringArray,CoveringArray.essence,params/62bbf058bc42a8d01b786f5e516b6a67.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,0.107,,0,2.633,1,0,0,701,,1,,,,,,,,2.74
csplib-prob045-CoveringArray,CoveringArray.essence,params/62bbf058bc42a8d01b786f5e516b6a67.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,2.678,,0,2.953,1,0,0,,,570,,,,,,,,5.631
csplib-prob045-CoveringArray,CoveringArray.essence,params/62bbf058bc42a8d01b786f5e516b6a67.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,2.225,,0,1.746,1,0,0,,,420,,,,,,,,3.971
csplib-prob045-CoveringArray,CoveringArray.essence,params/62bbf058bc42a8d01b786f5e516b6a67.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,17.8,,0,1.746,1,0,0,,,420,,,,,,,,19.546
csplib-prob045-CoveringArray,CoveringArray.essence,params/62bbf058bc42a8d01b786f5e516b6a67.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,1.536,,0,2.007,0,0,0,,,,0,satisfy,1.3851,7068,9085,12635,,3.543
csplib-prob045-CoveringArray,CoveringArray.essence,params/6616386c41a63d97e102a4abd118a2d4.param,portfolio4,O2,01_compact.eprime,kissat,33.90,1537502,0,11.797,1,0,0,14889308,231091,,,,,,,,0,45.697
csplib-prob045-CoveringArray,CoveringArray.essence,params/6616386c41a63d97e102a4abd118a2d4.param,portfolio4,O2,01_compact.eprime,chuffed,1.221,,0,12.845,1,0,0,54830,,4178,,,,,,,,14.066
csplib-prob045-CoveringArray,CoveringArray.essence,params/6616386c41a63d97e102a4abd118a2d4.param,portfolio4,O2,01_compact.eprime,or-tools1,18.444,,0,15.807,1,0,0,,,5482,,,,,,,,34.251
csplib-prob045-CoveringArray,CoveringArray.essence,params/6616386c41a63d97e102a4abd118a2d4.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,14.738,,0,12.38,1,0,0,,,6276,,,,,,,,27.118000000000002
csplib-prob045-CoveringArray,CoveringArray.essence,params/6616386c41a63d97e102a4abd118a2d4.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,117.904,,0,12.38,1,0,0,,,6276,,,,,,,,130.284
csplib-prob045-CoveringArray,CoveringArray.essence,params/6616386c41a63d97e102a4abd118a2d4.param,portfolio4,O2,01_compact.eprime,cplex,5.363,,0,9.958,0,0,1,,,,,,,,,,,15.321000000000002
csplib-prob045-CoveringArray,CoveringArray.essence,params/6616386c41a63d97e102a4abd118a2d4.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,34.05,1537502,0,11.547,1,0,0,14889308,231091,,,,,,,,0,45.596999999999994
csplib-prob045-CoveringArray,CoveringArray.essence,params/6616386c41a63d97e102a4abd118a2d4.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,1.212,,0,13.496,1,0,0,54830,,4178,,,,,,,,14.708
csplib-prob045-CoveringArray,CoveringArray.essence,params/6616386c41a63d97e102a4abd118a2d4.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,16.872,,0,14.207,1,0,0,,,5482,,,,,,,,31.079
csplib-prob045-CoveringArray,CoveringArray.essence,params/6616386c41a63d97e102a4abd118a2d4.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,13.8,,0,10.785,1,0,0,,,5356,,,,,,,,24.585
csplib-prob045-CoveringArray,CoveringArray.essence,params/6616386c41a63d97e102a4abd118a2d4.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,110.4,,0,10.785,1,0,0,,,5356,,,,,,,,121.185
csplib-prob045-CoveringArray,CoveringArray.essence,params/6616386c41a63d97e102a4abd118a2d4.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,4.22,,0,10.498,0,0,1,,,,,,,,,,,14.718
csplib-prob045-CoveringArray,CoveringArray.essence,params/6a7dc980a14134c8b9bfd79c832c3231.param,portfolio4,O2,01_compact.eprime,kissat,2.10,302735,0,4.337,1,0,0,711127,48518,,,,,,,,0,6.436999999999999
csplib-prob045-CoveringArray,CoveringArray.essence,params/6a7dc980a14134c8b9bfd79c832c3231.param,portfolio4,O2,01_compact.eprime,chuffed,0.549,,0,4.838,1,0,0,39977,,4134,,,,,,,,5.3870000000000005
csplib-prob045-CoveringArray,CoveringArray.essence,params/6a7dc980a14134c8b9bfd79c832c3231.param,portfolio4,O2,01_compact.eprime,or-tools1,5.872,,0,4.937,1,0,0,,,2680,,,,,,,,10.809000000000001
csplib-prob045-CoveringArray,CoveringArray.essence,params/6a7dc980a14134c8b9bfd79c832c3231.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,4.038,,0,2.818,1,0,0,,,1106,,,,,,,,6.856
csplib-prob045-CoveringArray,CoveringArray.essence,params/6a7dc980a14134c8b9bfd79c832c3231.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,32.304,,0,2.818,1,0,0,,,1106,,,,,,,,35.122
csplib-prob045-CoveringArray,CoveringArray.essence,params/6a7dc980a14134c8b9bfd79c832c3231.param,portfolio4,O2,01_compact.eprime,cplex,2.427,,0,3.475,0,0,0,,,,0,satisfy,2.18286,4717,23760,25947,,5.902
csplib-prob045-CoveringArray,CoveringArray.essence,params/6a7dc980a14134c8b9bfd79c832c3231.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,2.21,302735,0,4.334,1,0,0,711127,48518,,,,,,,,0,6.544
csplib-prob045-CoveringArray,CoveringArray.essence,params/6a7dc980a14134c8b9bfd79c832c3231.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,0.558,,0,4.864,1,0,0,39977,,4134,,,,,,,,5.422
csplib-prob045-CoveringArray,CoveringArray.essence,params/6a7dc980a14134c8b9bfd79c832c3231.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,5.809,,0,4.994,1,0,0,,,2680,,,,,,,,10.803
csplib-prob045-CoveringArray,CoveringArray.essence,params/6a7dc980a14134c8b9bfd79c832c3231.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,4.065,,0,2.839,1,0,0,,,1026,,,,,,,,6.904
csplib-prob045-CoveringArray,CoveringArray.essence,params/6a7dc980a14134c8b9bfd79c832c3231.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,32.52,,0,2.839,1,0,0,,,1026,,,,,,,,35.359
csplib-prob045-CoveringArray,CoveringArray.essence,params/6a7dc980a14134c8b9bfd79c832c3231.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,2.769,,0,3.798,0,0,0,,,,0,satisfy,2.46076,4717,23760,25947,,6.567
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e1085a86bee3a7347800bc81a0dcae9.param,portfolio4,O2,01_compact.eprime,kissat,4.15,535431,0,39.345,1,0,0,87713,172377,,,,,,,,0,43.495
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e1085a86bee3a7347800bc81a0dcae9.param,portfolio4,O2,01_compact.eprime,chuffed,34.169,,0,38.048,1,0,0,387238,,82748,,,,,,,,72.217
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e1085a86bee3a7347800bc81a0dcae9.param,portfolio4,O2,01_compact.eprime,or-tools1,27.515,,0,38.117,1,0,0,,,4063,,,,,,,,65.632
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e1085a86bee3a7347800bc81a0dcae9.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,20.912,,0,34.304,1,0,0,,,1910,,,,,,,,55.216
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e1085a86bee3a7347800bc81a0dcae9.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,167.296,,0,34.304,1,0,0,,,1910,,,,,,,,201.6
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e1085a86bee3a7347800bc81a0dcae9.param,portfolio4,O2,01_compact.eprime,cplex,5.976,,0,38.915,0,0,1,,,,,,,,,,,44.891
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e1085a86bee3a7347800bc81a0dcae9.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,4.17,535431,0,38.982,1,0,0,87713,172377,,,,,,,,0,43.152
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e1085a86bee3a7347800bc81a0dcae9.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,32.369,,0,38.169,1,0,0,387238,,82748,,,,,,,,70.538
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e1085a86bee3a7347800bc81a0dcae9.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,27.689,,0,38.561,1,0,0,,,4063,,,,,,,,66.25
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e1085a86bee3a7347800bc81a0dcae9.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,26.862,,0,35.606,1,0,0,,,3349,,,,,,,,62.468
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e1085a86bee3a7347800bc81a0dcae9.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,214.896,,0,35.606,1,0,0,,,3349,,,,,,,,250.50199999999998
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e1085a86bee3a7347800bc81a0dcae9.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,5.921,,0,39.538,0,0,1,,,,,,,,,,,45.458999999999996
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e2a227a115d59f5c749f00262a32ff8.param,portfolio4,O2,01_compact.eprime,kissat,6.72,740847,0,7.64,1,0,0,2844723,113542,,,,,,,,0,14.36
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e2a227a115d59f5c749f00262a32ff8.param,portfolio4,O2,01_compact.eprime,chuffed,0.412,,0,8.216,1,0,0,3077,,622,,,,,,,,8.628
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e2a227a115d59f5c749f00262a32ff8.param,portfolio4,O2,01_compact.eprime,or-tools1,11.842,,0,9.116,1,0,0,,,11184,,,,,,,,20.958
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e2a227a115d59f5c749f00262a32ff8.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,8.033,,0,5.663,1,0,0,,,86,,,,,,,,13.696
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e2a227a115d59f5c749f00262a32ff8.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,64.264,,0,5.663,1,0,0,,,86,,,,,,,,69.92699999999999
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e2a227a115d59f5c749f00262a32ff8.param,portfolio4,O2,01_compact.eprime,cplex,4.251,,0,6.45,0,0,1,,,,,,,,,,,10.701
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e2a227a115d59f5c749f00262a32ff8.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,6.69,740847,0,7.535,1,0,0,2844723,113542,,,,,,,,0,14.225000000000001
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e2a227a115d59f5c749f00262a32ff8.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,0.440,,0,8.154,1,0,0,3077,,622,,,,,,,,8.594
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e2a227a115d59f5c749f00262a32ff8.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,11.626,,0,9.471,1,0,0,,,11184,,,,,,,,21.097
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e2a227a115d59f5c749f00262a32ff8.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,7.996,,0,6.217,1,0,0,,,1244,,,,,,,,14.213000000000001
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e2a227a115d59f5c749f00262a32ff8.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,63.968,,0,6.217,1,0,0,,,1244,,,,,,,,70.185
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e2a227a115d59f5c749f00262a32ff8.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,4.19,,0,6.519,0,0,1,,,,,,,,,,,10.709
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e2f04278b09c7ff8a7fce003b3f97ec.param,portfolio4,O2,01_compact.eprime,kissat,0.83,140272,0,3.038,1,0,0,683738,22944,,,,,,,,0,3.868
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e2f04278b09c7ff8a7fce003b3f97ec.param,portfolio4,O2,01_compact.eprime,chuffed,0.127,,0,2.913,1,0,0,673,,7,,,,,,,,3.04
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e2f04278b09c7ff8a7fce003b3f97ec.param,portfolio4,O2,01_compact.eprime,or-tools1,3.354,,0,3.306,1,0,0,,,16763,,,,,,,,6.66
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e2f04278b09c7ff8a7fce003b3f97ec.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,2.12,,0,1.751,1,0,0,,,252,,,,,,,,3.871
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e2f04278b09c7ff8a7fce003b3f97ec.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,16.96,,0,1.751,1,0,0,,,252,,,,,,,,18.711000000000002
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e2f04278b09c7ff8a7fce003b3f97ec.param,portfolio4,O2,01_compact.eprime,cplex,1.619,,0,2.327,0,0,0,,,,0,satisfy,1.44443,7676,10593,14071,,3.9459999999999997
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e2f04278b09c7ff8a7fce003b3f97ec.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,0.89,140272,0,2.904,1,0,0,683738,22944,,,,,,,,0,3.794
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e2f04278b09c7ff8a7fce003b3f97ec.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,0.116,,0,2.961,1,0,0,673,,7,,,,,,,,3.077
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e2f04278b09c7ff8a7fce003b3f97ec.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,3.506,,0,3.312,1,0,0,,,16763,,,,,,,,6.818
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e2f04278b09c7ff8a7fce003b3f97ec.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,2.157,,0,1.675,1,0,0,,,252,,,,,,,,3.832
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e2f04278b09c7ff8a7fce003b3f97ec.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,17.256,,0,1.675,1,0,0,,,252,,,,,,,,18.931
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e2f04278b09c7ff8a7fce003b3f97ec.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,1.698,,0,2.341,0,0,0,,,,0,satisfy,1.51813,7676,10593,14071,,4.039
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e6a111154b5e4e8204074502be7ba1f.param,portfolio4,O2,01_compact.eprime,kissat,0.12,151149,0,3.319,1,0,0,320966,24724,,,,,,,,0,3.439
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e6a111154b5e4e8204074502be7ba1f.param,portfolio4,O2,01_compact.eprime,chuffed,0.132,,0,2.962,1,0,0,752,,6,,,,,,,,3.0940000000000003
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e6a111154b5e4e8204074502be7ba1f.param,portfolio4,O2,01_compact.eprime,or-tools1,2.69,,0,3.385,1,0,0,,,933,,,,,,,,6.074999999999999
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e6a111154b5e4e8204074502be7ba1f.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,1.85,,0,1.714,1,0,0,,,0,,,,,,,,3.564
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e6a111154b5e4e8204074502be7ba1f.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,14.8,,0,1.714,1,0,0,,,0,,,,,,,,16.514
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e6a111154b5e4e8204074502be7ba1f.param,portfolio4,O2,01_compact.eprime,cplex,1.547,,0,2.222,0,0,0,,,,0,satisfy,1.3971,7811,11348,15150,,3.769
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e6a111154b5e4e8204074502be7ba1f.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,0.12,151149,0,3.274,1,0,0,320966,24724,,,,,,,,0,3.394
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e6a111154b5e4e8204074502be7ba1f.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,0.118,,0,3.038,1,0,0,752,,6,,,,,,,,3.1559999999999997
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e6a111154b5e4e8204074502be7ba1f.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,2.664,,0,3.389,1,0,0,,,933,,,,,,,,6.053
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e6a111154b5e4e8204074502be7ba1f.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,1.831,,0,1.781,1,0,0,,,0,,,,,,,,3.612
csplib-prob045-CoveringArray,CoveringArray.essence,params/6e6a111154b5e4e8204074502be7ba1f.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,14.648,,0,1.781,1,0,0,,,0,,,,,,,,16.429
